Bauartnummer;Bauartname;Spielname;Datum;Zulassungsinhaber;Fehler;TR-Version;ZL-Daten
2894;ADP 1531;;20.12.2013;Spiel Tech 66 GmbH, 53937 Schleiden, Deutschland;false;TR 4.1;
2895;ADM2100;;07.01.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2896;ADM1210;;09.01.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2898;PSMTEC0028;;10.01.2014;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 4.1;
2899;ADP 1810;;16.01.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2901;ADP 1549;;24.01.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;true;TR 4.1;
2902;AI0011;;24.01.2014;Amatic Industries GmbH, 4845 Rutzenmoos, Österreich;false;TR 4.1;
2905;BW3202;;13.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2906;JVH2020;;13.02.2014;JVH gaming products GmbH, 51387 Burscheid, Deutschland;false;TR 4.1;
2907;SDM903;;17.02.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
2909;BW3204;;19.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2910;BW3138;;20.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2911;BW3201;;20.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2912;ADP 1191;ROULETTE;20.02.2014;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;true;TR 4.1;
2913;BW3205;;21.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2914;ADP 1517;;25.02.2014;Spiel Tech 66 GmbH, 53937 Schleiden, Deutschland;true;TR 4.1;
2915;BW3203;;27.02.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2916;ADP 1873;;04.03.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2917;ADM1150;;11.03.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2918;APEXDE PST 03;;11.03.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2919;JVH2022;;11.03.2014;JVH gaming products GmbH, 51387 Burscheid, Deutschland;false;TR 4.1;
2920;ADP 1831;;13.03.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2923;PSMTEC0030;;24.03.2014;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 4.1;
2925;ADM360;;02.04.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2931;ADM515;;27.05.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2933;EG100;;27.05.2014;EXTRA Games Entertainment GmbH, 88630 Pfullendorf, Deutschland;false;TR 4.1;
2935;AI0014;;11.06.2014;Amatic Industries GmbH, 4845 Rutzenmoos, Österreich;false;TR 4.1;
2936;AI0012;;13.06.2014;Amatic Industries GmbH, 4845 Rutzenmoos, Österreich;false;TR 4.1;
2939;AI0015;;20.06.2014;Amatic Industries GmbH, 4845 Rutzenmoos, Österreich;false;TR 4.1;
2941;APEXDE PWM 03;;02.07.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2942;ADM2220;;03.07.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2943;JVH2018ST;;10.07.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
2945;ADM420;;11.07.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2946;BW3206;;16.07.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2947;ADP 1584;;21.07.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2948;ADP 1605;;22.07.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2949;ADP 1613;;23.07.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2950;ADM801;;23.07.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2953;ADM1220;;30.07.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2954;BW3189;;04.08.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2955;BW3190;;05.08.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2956;ADP 1591;;05.08.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2957;BW3192;;08.08.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2958;ADP 1887;;14.08.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2959;ADP 1620;;14.08.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2961;ADP 1626;;20.08.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2962;ADP 1598;;22.08.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2963;ADP 1619;;26.08.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2964;ADP 1633;;26.08.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2966;ADP 1845;;28.08.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 4.1;
2967;BW3188;;28.08.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2968;ADP 1852;;29.08.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 4.1;
2969;ADP 1866;;29.08.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 4.1;
2970;BW3191;;01.09.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2971;BW3210;;05.09.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2972;ADP 1929;;09.09.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;false;TR 4.1;
2973;BW3209;;09.09.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2974;ADP 1880;;10.09.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2975;ADP 1936;;15.09.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2976;ADP 1922;;15.09.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2977;ADP 1612;;17.09.2014;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 4.1;
2978;ADM804;;23.09.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2979;APEXDE PST 04;;24.09.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2980;ETG-E2B6;;25.09.2014;Eurotronic Entertainment UG, 71636 Ludwigsburg, Deutschland;false;TR 4.1;
2981;ADP 1901;;25.09.2014;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 4.1;
2982;APEXDE P22 04;;25.09.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2983;BW3211;;25.09.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;false;TR 4.1;
2984;APEXDE WML 04;;25.09.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2985;ETG-C3F5;;26.09.2014;Eurotronic Entertainment UG, 71636 Ludwigsburg, Deutschland;false;TR 4.1;
2986;ADM370;;29.09.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
2987;APEXDE DSL 04;;30.09.2014;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 4.1;
2989;SDM2100;;08.10.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
2990;BW3232;;08.10.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2991;BW3233;;09.10.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2992;BW3234;;09.10.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2993;BW3235;;10.10.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2994;ADP 1697;;14.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2995;ADP 1662;;15.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2996;ADP 1690;;15.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2997;BW3231;;16.10.2014;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 4.1;
2998;ADP 1676;;16.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
2999;ADP 1655;;16.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3000;ADP 1634;;17.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3001;PSMTEC0031;;20.10.2014;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 4.1;
3002;ADP 1641;;22.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3003;ADP 1648;;23.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3004;PSMTEC0032;;27.10.2014;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 4.1;
3005;ADP 1683;;27.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3006;PSMTEC0033;;30.10.2014;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 4.1;
3007;ADP 1669;;31.10.2014;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 4.1;
3009;SDM2110;;04.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
3010;SDM3020;;04.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
3011;SDM3010;;05.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;false;TR 4.1;
3012;ADM2300;;07.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
3013;ADM1500;;07.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
3014;AI0016;;07.11.2014;Amatic Industries GmbH, 4845 Rutzenmoos, Österreich;false;TR 4.1;
3015;ADM430;;07.11.2014;AUSTRIAN Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 4.1;
3016;ADP 1538;;07.11.2014;Spiel Tech 66 GmbH, 53937 Schleiden, Deutschland;false;TR 4.1;
4001;ADP 2001;;20.01.2016;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;true;TR 5.1;
4002;ADP 2004;;21.01.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4003;ADP 2019;;21.01.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4004;ADP 2003;;22.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4005;ADP 2048;;25.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4006;ADP 2008;;26.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4007;ADP 2023;;26.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4008;ADP 2028;;27.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4009;ADP 2043;;29.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 5.1;
4010;ADP 2033;;29.01.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4011;ADP 2038;;01.02.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4012;ADP 2018;;02.02.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4013;ADP 2029;;03.02.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4014;ADP 2014;;03.02.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4015;ADP 2058;;04.02.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 5.1;
4016;ADP 2013;;08.02.2016;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.1;
4017;ADP 2009;;08.02.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4018;BW3502;;08.02.2016;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.1;
4019;BW3501;;08.02.2016;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.1;
4020;ADP 2034;;08.02.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4021;ADP 2024;;09.02.2016;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.1;
4022;BW3500;;09.02.2016;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.1;
4023;PSMTEC0040;;09.02.2016;psmtec GmbH, 89257 Illertissen, Deutschland;true;TR 5.1;
4032;NGI2A01;;01.12.2017;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4033;NGI2C01;;04.12.2017;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4034;NGI2B01;;05.12.2017;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4035;NGI2H01;;06.12.2017;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4036;NGI2F01;;06.12.2017;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4049;NGI5A01;;16.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4050;NGI5J01;;20.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4051;NGI5E01;;22.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4052;NGI5D01;;22.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4053;NGI5H01;;26.03.2018;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4054;NGI5I01;;26.03.2018;NOVOMATIC Gaming Industries GmbH, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4055;NGI5G01;;27.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4056;NGI5B01;;28.03.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4057;NGI5F01;;05.04.2018;Novomatic AG, 2352 Gumpoldskirchen, Österreich;true;TR 5.2;
4058;BW3604;;17.04.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4059;BW3609;;18.04.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4060;BW3607;;19.04.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4061;BW3610;;23.04.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4062;BW3606;;26.04.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4063;BW3608;;02.05.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4065;ADP 2021;;21.06.2018;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;true;TR 5.2;
4066;ADP 2103;;25.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4067;ADP 2113;;26.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4068;ADP 2118;;26.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4069;ADP 2063;;27.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4070;ADP 2098;;27.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4071;ADP 2068;;28.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4072;ADP 2073;;28.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4073;ADP 2078;;29.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4074;ADP 2088;;29.06.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4075;ADP 2083;;05.07.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4076;ADP 2108;;05.07.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4077;ADP 2093;;06.07.2018;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4078;BW3613;;17.07.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4079;BW3614;;18.07.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4080;BW3616;;19.07.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4081;BW3611;;23.07.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4082;BW3612;;06.08.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4083;BW3615;;06.08.2018;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4084;APEXDE PST 06;;21.08.2018;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4085;ADP 2074;;22.08.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4086;ADP 2079;;22.08.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4087;ADP 2104;;27.08.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4088;ADP 2089;;04.09.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4089;ADP 2031;;04.09.2018;adp Gauselmann GmbH, 32339 Espelkamp, Deutschland;true;TR 5.2;
4090;ADP 2094;;05.09.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4091;ADP 2084;;18.09.2018;Spiel Tech 21 GmbH, 65589 Hadamar, Deutschland;true;TR 5.2;
4092;APEXDE WML 06;;03.12.2018;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4093;APEXDE P24 06;;18.12.2018;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4094;PSMTEC0050;;18.12.2018;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4095;PSMTEC0051;;18.12.2018;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4096;PSMTEC0052;;19.12.2018;psmtec GmbH, 89257 Illertissen, Deutschland;false;TR 5.2;
4097;IMP4A01;;30.01.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4098;IMP4E01;;04.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4099;IMP4D01;;05.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4100;IMP4B02;;06.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4101;IMP4F01;;06.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4102;IMP4B01;;08.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4103;BW3622;;12.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4104;IMP4J01;;12.02.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4106;BW3625;;14.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4107;BW3624;;18.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4108;BW3626;;21.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4109;BW3621;;22.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4110;BW3623;;27.02.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4111;NAG5A02;;01.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4112;NAG5D02;;01.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4113;NAG5K02;;02.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4114;NAG5N02;;03.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4115;NAG5B02;;03.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4116;NAG5J02;;04.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4117;NAG5E02;;08.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4118;NAG5H02;;08.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4119;NAG5I02;;10.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4120;NAG5F02;;11.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4121;NAG5G02;;11.04.2019;Novomatic AG, 2352 Gumpoldskirchen, Österreich;false;TR 5.2;
4131;BW3628;;12.06.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4134;ADP 2122;;27.06.2019;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4135;ADP 2117;;27.06.2019;Spiel Tech 13 GmbH, 32361 Preußisch Oldendorf, Deutschland;false;TR 5.2;
4138;BW3629;;10.07.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4139;BW3631;;11.07.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4140;BW3630;;15.07.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4141;BW3633;;16.07.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4142;IMP4A03;;30.07.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4143;IMP4F03;;31.07.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4144;IMP4E03;;01.08.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;true;TR 5.2;
4145;BW3632;;09.08.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4146;BW3635;;27.08.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4147;BW3634;;29.08.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4149;BW3636;;09.09.2019;Bally Wulff Games & Entertainment GmbH, 12001 Berlin, Deutschland;true;TR 5.2;
4152;IMP4D03;;16.09.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4153;IMP4K03;;17.09.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4154;IMP4P03;;17.09.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4155;IMP4O03;;18.09.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4156;IMP4B03;;18.09.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4157;IMP4N03;;01.10.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4158;ADP 2168;;02.10.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4159;IMP4J03;;08.10.2019;IMPERA GmbH, 4641 Steinhaus, Österreich;false;TR 5.2;
4160;APEXDE PST 08;;09.10.2019;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4161;APEXDE P24 08;;16.10.2019;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4162;ADP 2128;;16.10.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4163;APEXDE WML 08;;17.10.2019;APEX Germany GmbH, 85661 Forstinning, Deutschland;false;TR 5.2;
4164;ADP 2178;;27.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;false;TR 5.2;
4165;ADP 2203;;27.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4166;ADP 2133;;27.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4167;ADP 2148;;27.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4168;ADP 2153;;28.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4169;ADP 2138;;28.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4170;ADP 2173;;29.11.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4171;ADP 2163;;03.12.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
4172;ADP 2143;;05.12.2019;Spiel Tech 17 GmbH, 32312 Lübbecke, Deutschland;true;TR 5.2;
